stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
252.0,영광군,2019-04-15,9.4,1.1,610.0,16.7,1502.0,,,,,,,7.0,250.0,1327.0,4.4,250.0,1334.0,1.2,1012.0,360.0,-0.7,16.0,1555.0,55.8,5.9,1016.0,1021.8,1008.0,1019.1,213.0,1020.5,13.1,11.8,1200.0,3.45,26.37,,,,,,0.1,0.0,12.9,0.8,11.7,11.4,11.5,11.2,,,,,,3.9,5.6,,,
252.0,영광군,2019-04-16,13.2,2.0,518.0,23.4,1221.0,,,,,,,6.1,250.0,1424.0,3.6,270.0,1410.0,0.9,803.0,270.0,0.1,11.0,1122.0,46.9,6.4,1012.8,1021.1,1.0,1014.4,1654.0,1017.3,13.1,8.0,1100.0,3.27,20.82,,,,,,6.5,0.3,15.4,1.7,13.0,12.6,12.3,12.0,,,,,,3.9,5.6,,,
252.0,영광군,2019-04-17,13.9,9.1,2358.0,21.8,1224.0,,,,,,,6.8,270.0,1608.0,4.0,270.0,1609.0,1.3,1130.0,270.0,6.4,33.0,1225.0,62.8,9.7,1009.0,1016.2,9.0,1011.4,1552.0,1013.4,13.1,7.9,1100.0,3.2,19.56,,,,,,4.4,1.0,17.1,8.3,15.2,14.4,13.8,13.0,,,,,,3.4,4.8,,,
252.0,영광군,2019-04-18,14.9,7.9,606.0,21.7,1516.0,0.0,,0.0,,,0.0,8.8,250.0,1002.0,5.6,250.0,1238.0,2.0,1711.0,270.0,9.1,41.0,1559.0,71.9,11.7,1008.8,1015.0,2324.0,1011.7,432.0,1013.2,13.2,11.6,1200.0,3.39,25.72,,,,,,1.3,0.0,18.9,5.7,16.2,15.3,14.5,13.7,,,,,,3.9,5.6,,,
252.0,영광군,2019-04-19,14.4,13.0,548.0,19.8,1419.0,0.1,,0.1,,,0.1,5.7,250.0,1527.0,3.4,250.0,1626.0,1.0,879.0,250.0,12.3,65.0,1340.0,87.8,14.3,1011.4,1017.4,1052.0,1014.0,237.0,1015.8,13.2,0.8,1300.0,2.03,6.92,,,,,,8.0,3.0,15.8,13.6,16.4,15.8,15.4,14.7,,,,,,1.4,2.0,,,
252.0,영광군,2019-04-20,15.7,10.0,432.0,22.3,1314.0,,,,,,,6.3,20.0,1657.0,3.7,20.0,1746.0,1.3,1113.0,200.0,9.9,48.0,1208.0,70.4,12.2,1010.6,1017.3,1.0,1012.4,1554.0,1015.0,13.2,8.6,1300.0,3.21,22.86,,,,,,7.9,1.5,19.7,9.1,17.9,17.0,15.8,14.9,,,,,,3.7,5.3,,,
252.0,영광군,2019-04-21,15.3,10.0,606.0,21.6,1428.0,,,,,,,6.0,20.0,1704.0,3.9,20.0,1714.0,0.9,736.0,360.0,10.9,53.0,1504.0,77.0,13.1,1009.4,1014.8,844.0,1012.4,1511.0,1013.8,13.3,1.7,900.0,1.82,12.26,,,,,,8.4,0.6,17.4,9.9,17.1,16.6,16.3,15.6,,,,,,2.2,3.1,,,
252.0,영광군,2019-04-22,17.1,10.1,512.0,25.3,1305.0,,,,,,,8.0,250.0,1551.0,4.4,270.0,1329.0,1.2,1075.0,270.0,12.3,49.0,1138.0,75.1,14.4,1010.6,1016.1,2240.0,1013.5,1529.0,1015.0,13.3,10.7,1200.0,3.39,24.34,,,,,,4.8,0.0,21.6,9.6,19.1,18.0,16.8,15.9,,,,,,3.7,5.3,,,
252.0,영광군,2019-04-23,16.4,13.8,554.0,19.0,1009.0,0.4,1308.0,1.2,1218.0,,2.7,7.3,140.0,1655.0,3.6,160.0,1120.0,1.4,1177.0,140.0,12.8,54.0,1047.0,80.0,14.8,1007.2,1015.8,1.0,1008.3,2349.0,1011.6,13.3,0.0,1000.0,0.55,4.01,,,,,,8.8,1.9,17.0,13.4,16.8,16.7,16.9,16.5,,,,,,1.1,1.5,,,
252.0,영광군,2019-04-24,16.3,13.4,2150.0,21.0,1247.0,0.0,,0.0,,,0.0,5.8,250.0,1321.0,3.7,250.0,1322.0,1.2,1064.0,20.0,14.2,74.0,1249.0,88.0,16.2,1002.7,1008.4,17.0,1005.8,1542.0,1007.1,13.4,0.3,1100.0,1.51,8.6,,,,,,8.0,6.1,17.7,14.5,17.6,17.1,16.6,16.1,,,,,,1.4,2.0,,,
252.0,영광군,2019-04-25,13.2,10.1,2358.0,16.5,1206.0,0.5,2134.0,1.2,2134.0,,3.7,6.3,290.0,1623.0,3.3,270.0,1413.0,1.4,1169.0,270.0,11.7,85.0,1734.0,91.1,13.8,1003.9,1010.5,2216.0,1006.3,139.0,1008.3,13.4,0.0,1100.0,1.08,3.69,,,,,,9.8,3.5,13.5,11.5,15.5,15.7,16.2,15.8,,,,,,0.8,1.1,,,
252.0,영광군,2019-04-26,9.2,8.5,2345.0,10.8,1137.0,0.2,,0.3,5.0,,0.7,7.5,360.0,1455.0,3.8,340.0,1455.0,2.0,1693.0,340.0,6.7,76.0,801.0,85.3,9.8,1009.2,1018.8,2350.0,1009.8,509.0,1013.7,13.4,0.0,1300.0,0.54,3.42,,,,,,9.6,6.8,9.3,9.3,12.0,12.9,14.3,14.6,,,,,,0.9,1.3,,,
252.0,영광군,2019-04-27,11.7,6.3,611.0,17.6,1347.0,,,,,,,7.0,340.0,1126.0,4.1,20.0,1529.0,1.5,1303.0,20.0,6.0,37.0,1336.0,70.6,9.4,1017.0,1024.1,957.0,1018.5,15.0,1021.5,13.5,8.5,1200.0,3.57,22.68,,,,,,6.6,1.6,15.9,6.6,14.9,14.3,14.2,14.0,,,,,,3.1,4.4,,,
252.0,영광군,2019-04-28,12.8,9.6,543.0,18.9,1529.0,0.4,854.0,1.4,808.0,,2.5,5.9,140.0,1425.0,3.5,160.0,1433.0,1.0,891.0,20.0,7.7,37.0,1506.0,73.8,10.5,1015.8,1023.3,944.0,1017.8,1804.0,1020.2,13.5,5.4,1200.0,3.55,18.39,,,,,,8.3,3.1,15.3,10.0,15.5,15.2,15.0,14.6,,,,,,2.7,3.9,,,
252.0,영광군,2019-04-29,11.4,10.6,834.0,12.0,1415.0,2.0,1036.0,7.4,1033.0,,33.8,4.8,360.0,1435.0,2.9,20.0,1249.0,1.0,885.0,50.0,10.1,75.0,647.0,92.0,12.3,1008.6,1019.0,13.0,1009.5,1939.0,1013.1,13.5,0.0,1200.0,0.26,1.82,,,,,,9.5,7.6,11.6,11.6,13.3,13.7,14.6,14.7,,,,,,0.5,0.7,,,
252.0,영광군,2019-04-30,12.9,9.0,2338.0,18.5,1424.0,,,,,,,6.4,20.0,1505.0,3.7,20.0,1549.0,1.2,1045.0,20.0,10.3,66.0,1623.0,85.5,12.5,1005.0,1010.8,218.0,1007.6,1632.0,1009.5,13.6,6.2,1200.0,2.85,18.89,,,,,,5.1,3.0,16.1,10.3,15.7,15.2,14.8,14.4,,,,,,2.7,3.8,,,
252.0,영광군,2019-05-01,11.6,7.9,142.0,17.5,1452.0,,,,,,,7.6,20.0,1331.0,4.9,20.0,1335.0,1.2,1062.0,250.0,8.8,63.0,1034.0,84.4,11.4,1004.6,1010.7,2350.0,1007.4,1549.0,1009.1,13.6,9.6,1200.0,3.03,23.02,,,,,,6.5,0.4,16.6,9.1,15.5,15.3,15.4,15.0,,,,,,3.3,4.7,,,
252.0,영광군,2019-05-02,12.4,3.9,600.0,20.7,1527.0,,,,,,,7.1,250.0,1546.0,4.7,250.0,1610.0,1.3,1123.0,20.0,4.9,22.0,1346.0,66.5,8.8,1009.7,1016.3,2322.0,1010.8,1.0,1014.1,13.6,12.1,1200.0,3.68,29.05,,,,,,2.1,0.0,18.2,6.1,15.8,15.5,15.5,15.2,,,,,,4.8,6.8,,,
252.0,영광군,2019-05-03,14.8,5.8,535.0,23.2,1212.0,,,,,,,7.0,290.0,1640.0,3.6,250.0,1402.0,1.0,863.0,270.0,7.2,29.0,1757.0,64.8,10.4,1013.2,1019.5,2336.0,1015.8,327.0,1017.6,13.7,12.1,1200.0,3.57,28.02,,,,,,1.5,0.0,19.6,6.5,17.1,16.6,16.1,15.5,,,,,,4.5,6.4,,,
252.0,영광군,2019-05-04,16.2,6.7,528.0,25.4,1255.0,,,,,,,7.1,20.0,1442.0,3.9,20.0,1447.0,1.1,978.0,360.0,5.8,23.0,1431.0,55.9,9.3,1014.4,1020.4,746.0,1016.9,1620.0,1018.8,13.7,10.9,1200.0,3.0,23.05,,,,,,5.6,0.4,20.3,7.6,17.6,17.1,16.8,16.2,,,,,,4.3,6.1,,,
252.0,영광군,2019-05-05,16.7,8.5,528.0,26.2,1247.0,,,,,,,7.1,270.0,1451.0,4.4,270.0,1455.0,1.1,915.0,270.0,7.6,19.0,1220.0,61.3,10.6,1012.7,1019.1,749.0,1014.8,1725.0,1017.1,13.7,11.4,1200.0,3.53,26.14,,,,,,3.9,0.0,21.1,8.8,18.8,18.2,17.4,16.7,,,,,,5.4,7.7,,,
252.0,영광군,2019-05-06,12.1,7.6,2344.0,15.9,1225.0,,,,,,,13.5,360.0,1410.0,7.1,360.0,1407.0,3.7,3173.0,360.0,2.4,30.0,1624.0,54.4,7.4,1013.3,1018.7,2354.0,1016.6,1539.0,1017.8,13.8,11.8,1200.0,3.76,29.82,,,,,,0.8,0.0,15.6,8.1,16.4,16.6,17.2,17.0,,,,,,4.8,6.8,,,
252.0,영광군,2019-05-07,11.7,3.2,551.0,21.2,1424.0,,,,,,,7.6,340.0,1245.0,4.0,340.0,1334.0,1.2,1049.0,360.0,2.4,14.0,1438.0,60.8,7.4,1013.5,1019.9,818.0,1015.9,1550.0,1018.0,13.8,12.1,1200.0,3.69,29.72,,,,,,0.1,0.0,17.1,5.0,16.3,16.2,16.6,16.4,,,,,,5.3,7.5,,,
252.0,영광군,2019-05-08,13.6,4.3,500.0,21.2,1118.0,,,,,,,6.2,230.0,1226.0,3.7,250.0,1229.0,1.0,839.0,270.0,-0.1,14.0,1325.0,46.3,6.2,1010.1,1017.8,21.0,1012.0,1754.0,1014.5,13.8,7.6,1000.0,2.86,20.4,,,,,,8.1,2.0,17.6,6.0,16.3,16.2,16.7,16.5,,,,,,4.0,5.7,,,
252.0,영광군,2019-05-09,14.2,8.6,530.0,20.9,1336.0,,,,,,,7.7,340.0,1356.0,4.3,340.0,1403.0,1.6,1356.0,360.0,3.1,21.0,1041.0,51.5,7.7,1007.4,1013.6,2258.0,1010.2,1539.0,1011.9,13.8,8.3,1300.0,3.49,18.73,,,,,,4.0,1.5,19.6,9.0,17.8,17.5,17.3,16.8,,,,,,4.2,6.0,,,
252.0,영광군,2019-05-10,15.0,6.1,423.0,23.7,1317.0,,,,,,,7.5,20.0,1541.0,4.8,360.0,1549.0,1.7,1449.0,20.0,5.1,19.0,1121.0,57.4,8.9,1009.2,1015.1,2318.0,1012.4,1449.0,1013.7,13.9,11.5,1300.0,3.38,27.6,,,,,,4.6,0.3,19.6,7.5,18.1,17.7,17.7,17.2,,,,,,5.2,7.4,,,
252.0,영광군,2019-05-11,15.6,7.8,559.0,22.8,1357.0,,,,,,,6.7,340.0,1409.0,4.2,20.0,1559.0,1.4,1199.0,20.0,5.2,21.0,1423.0,56.6,9.1,1010.1,1015.8,837.0,1012.5,1734.0,1014.5,13.9,12.4,1200.0,3.49,27.73,,,,,,2.5,0.0,20.8,9.1,19.1,18.7,18.4,17.9,,,,,,5.1,7.2,,,
252.0,영광군,2019-05-12,17.8,10.4,412.0,25.3,1245.0,,,,,,,7.7,270.0,1316.0,4.0,270.0,1305.0,1.3,1154.0,250.0,7.9,29.0,1340.0,55.8,10.7,1011.0,1016.6,2112.0,1014.2,1722.0,1015.4,13.9,11.6,1200.0,3.54,25.6,,,,,,4.1,0.1,22.3,11.6,20.2,19.8,19.2,18.6,,,,,,4.9,7.0,,,
252.0,영광군,2019-05-13,,11.3,307.0,24.8,1048.0,0.0,,0.0,,,0.0,6.4,200.0,1049.0,3.7,160.0,1009.0,1.2,1017.0,,,33.0,922.0,,,,1016.5,555.0,1011.9,2313.0,,14.0,3.5,900.0,2.52,5.78,,,,,,7.3,,19.0,11.3,,,,,,,,,,,,,,
252.0,영광군,2019-05-14,19.6,14.1,441.0,27.6,1250.0,0.0,,0.0,,,0.0,6.4,250.0,1426.0,4.2,20.0,1734.0,1.4,1167.0,360.0,14.3,49.0,1323.0,73.9,16.3,1008.8,1014.6,817.0,1011.2,1604.0,1013.1,14.0,9.8,1200.0,3.45,25.86,,,,,,5.8,0.4,24.8,15.0,22.7,22.0,20.8,19.9,,,,,,4.5,6.5,,,
252.0,영광군,2019-05-15,20.3,14.1,515.0,28.1,1154.0,,,,,,,9.5,360.0,1304.0,4.1,250.0,1247.0,1.2,1021.0,20.0,14.0,41.0,1419.0,69.9,16.0,1008.7,1014.4,1.0,1011.2,1603.0,1013.0,14.0,11.1,1200.0,3.44,26.27,,,,,,6.0,0.8,25.7,15.1,23.4,22.8,21.8,20.8,,,,,,4.9,7.0,,,
252.0,영광군,2019-05-16,21.3,14.9,437.0,30.0,1315.0,,,,,,,6.5,200.0,1324.0,3.8,230.0,1328.0,1.2,1061.0,250.0,14.0,30.0,1316.0,66.5,16.0,1007.8,1013.8,2355.0,1010.7,1645.0,1012.1,14.0,12.5,1200.0,3.45,27.63,,,,,,5.0,0.0,26.6,15.8,24.3,23.6,22.5,21.6,,,,,,5.1,7.2,,,
252.0,영광군,2019-05-17,20.7,15.1,539.0,27.6,1415.0,0.8,2155.0,3.2,2136.0,,9.5,11.7,140.0,2347.0,7.5,140.0,2351.0,1.4,1246.0,200.0,14.1,40.0,1416.0,68.9,16.1,1007.6,1013.9,13.0,1010.2,1820.0,1011.9,14.1,4.1,900.0,2.26,14.02,,,,,,7.4,0.1,23.5,16.1,22.6,22.4,22.4,21.8,,,,,,2.7,3.8,,,
252.0,영광군,2019-05-18,19.5,15.8,451.0,22.4,1223.0,3.3,49.0,8.8,1.0,,24.7,9.2,110.0,3.0,5.9,140.0,1.0,2.3,2005.0,110.0,16.1,69.0,1155.0,81.6,18.3,1004.4,1010.8,1.0,1007.6,1608.0,1008.7,14.1,0.4,1100.0,2.55,11.26,,,,,,7.5,1.4,20.0,16.3,20.0,20.0,20.8,20.6,,,,,,2.2,3.2,,,
252.0,영광군,2019-05-19,20.3,18.5,306.0,22.3,1300.0,0.3,721.0,0.6,726.0,,1.3,8.7,160.0,1047.0,4.4,140.0,1046.0,2.1,1817.0,160.0,17.8,76.0,1127.0,86.6,20.5,1003.5,1010.1,1.0,1005.5,1931.0,1007.8,14.1,0.3,1000.0,1.85,8.57,,,,,,8.5,,20.1,17.2,20.5,20.3,20.4,20.0,,,,,,1.6,2.4,,,
252.0,영광군,2019-05-20,15.5,11.5,2337.0,18.6,1.0,0.5,105.0,1.1,15.0,,2.2,9.0,340.0,1403.0,5.1,340.0,1351.0,2.4,2110.0,340.0,9.7,46.0,1831.0,70.5,12.3,1004.1,1010.8,2344.0,1005.8,1.0,1008.5,14.1,8.9,1300.0,3.57,24.86,,,,,,,,18.3,11.0,19.5,19.7,20.2,19.9,,,,,,4.1,5.9,,,
252.0,영광군,2019-05-21,16.1,7.9,507.0,23.2,1337.0,,,,,,,8.4,270.0,1430.0,4.0,320.0,1226.0,1.6,1419.0,270.0,8.9,34.0,1408.0,66.0,11.4,1004.4,1010.7,5.0,1007.0,1827.0,1008.8,14.2,13.0,1200.0,3.72,30.52,,,,,,0.0,,20.5,9.1,19.1,18.8,19.1,19.0,,,,,,5.3,7.6,,,
252.0,영광군,2019-05-22,19.0,11.0,528.0,27.7,1441.0,,,,,,,7.0,200.0,908.0,4.1,180.0,916.0,2.0,1754.0,250.0,11.7,35.0,1214.0,66.0,13.9,1003.3,1008.8,2352.0,1005.7,1648.0,1007.6,14.2,12.8,1200.0,3.71,30.52,,,,,,0.6,0.0,23.1,10.3,20.7,20.2,19.9,19.4,,,,,,5.8,8.3,,,
252.0,영광군,2019-05-23,21.0,15.6,411.0,27.7,1624.0,,,,,,,7.2,270.0,1121.0,3.7,180.0,743.0,2.3,1961.0,180.0,13.8,45.0,1150.0,65.1,15.8,1005.6,1011.1,2337.0,1008.5,1738.0,1009.8,14.2,12.6,1300.0,3.86,29.73,,,,,,0.0,0.0,25.9,13.8,22.8,22.1,21.4,20.4,,,,,,5.6,7.9,,,
252.0,영광군,2019-05-24,22.2,17.7,38.0,29.0,1238.0,,,,,,,8.9,250.0,1142.0,5.3,250.0,1441.0,2.8,2380.0,180.0,13.8,38.0,1239.0,60.8,15.8,1007.9,1014.2,2225.0,1010.7,47.0,1012.2,14.2,11.8,1200.0,3.37,26.78,,,,,,2.6,0.0,25.6,15.5,23.3,22.8,22.2,21.4,,,,,,5.4,7.6,,,
252.0,영광군,2019-05-25,22.0,15.3,317.0,29.2,1432.0,,,,,,,6.6,250.0,1421.0,4.1,230.0,1440.0,1.7,1448.0,230.0,13.9,32.0,1433.0,62.1,15.9,1011.3,1016.9,1034.0,1013.8,136.0,1015.6,14.2,7.7,1100.0,3.24,22.12,,,,,,7.3,0.4,24.1,15.0,22.8,22.5,22.3,21.6,,,,,,4.9,7.0,,,
252.0,영광군,2019-05-26,22.6,17.5,343.0,29.2,1258.0,0.3,2059.0,0.9,2053.0,,1.1,9.3,230.0,1144.0,6.0,180.0,1408.0,2.8,2421.0,160.0,13.6,24.0,1254.0,60.4,15.7,1009.9,1016.5,644.0,1011.1,2400.0,1014.1,14.3,6.8,1200.0,3.38,20.71,,,,,,8.4,0.8,24.2,16.5,23.3,22.8,22.6,21.8,,,,,,4.6,6.6,,,
252.0,영광군,2019-05-27,17.1,11.7,2255.0,20.0,1.0,1.4,457.0,5.4,609.0,,29.6,11.7,180.0,427.0,6.1,180.0,507.0,3.1,2671.0,160.0,15.9,79.0,2339.0,92.9,18.2,1002.7,1011.2,3.0,1003.7,749.0,1007.0,14.3,0.0,1300.0,0.31,1.78,,,,,,9.8,,17.4,12.8,19.6,20.1,21.2,21.3,,,,,,0.9,1.3,,,
252.0,영광군,2019-05-28,16.1,11.3,2351.0,21.0,1421.0,,,,,,,8.7,20.0,1108.0,5.9,20.0,1110.0,2.1,1796.0,20.0,10.0,40.0,1603.0,70.4,12.3,1008.5,1014.0,1221.0,1010.5,50.0,1012.9,14.3,7.9,1300.0,2.5,20.54,,,,,,5.4,,18.7,11.6,18.1,18.1,19.1,19.2,,,,,,3.4,4.9,,,
252.0,영광군,2019-05-29,17.7,9.5,426.0,25.4,1210.0,,,,,,,7.4,320.0,1342.0,3.7,340.0,1427.0,1.5,1314.0,270.0,12.2,39.0,1356.0,74.3,14.3,1007.8,1013.4,1.0,1010.6,1529.0,1012.1,14.3,13.0,1200.0,3.56,29.7,,,,,,0.5,0.1,21.9,10.1,19.7,19.3,19.4,19.1,,,,,,5.0,7.1,,,
252.0,영광군,2019-05-30,19.7,12.1,457.0,27.9,1316.0,0.0,,0.0,,,0.0,8.6,340.0,2112.0,3.7,340.0,2119.0,1.1,981.0,270.0,10.1,22.0,1336.0,59.9,12.5,1008.1,1013.6,115.0,1011.1,1457.0,1012.5,14.3,6.1,1200.0,3.25,20.56,,,,,,8.1,1.6,23.1,12.8,20.6,20.3,20.3,19.9,,,,,,4.1,5.9,,,
252.0,영광군,2019-05-31,17.0,13.1,515.0,23.1,1241.0,0.4,39.0,0.8,8.0,,1.7,5.2,230.0,1313.0,3.0,200.0,918.0,1.1,965.0,20.0,12.2,47.0,1236.0,75.8,14.2,1007.3,1012.6,2213.0,1009.9,1622.0,1011.6,14.4,9.6,1200.0,3.55,26.97,,,,,,5.8,0.5,23.1,14.8,21.2,20.9,20.7,20.3,,,,,,4.4,6.3,,,
252.0,영광군,2019-06-01,18.2,12.0,504.0,24.9,1232.0,,,,,,,7.5,340.0,1410.0,3.7,250.0,1249.0,1.0,835.0,270.0,12.2,41.0,1222.0,71.6,14.2,1006.4,1012.5,19.0,1009.2,1804.0,1010.7,14.4,9.4,1100.0,3.43,24.9,,,,,,7.4,0.6,23.0,13.3,21.7,21.2,21.1,20.5,,,,,,4.1,5.9,,,
252.0,영광군,2019-06-02,19.1,11.6,528.0,26.3,1306.0,,,,,,,6.8,340.0,1500.0,4.2,360.0,1348.0,0.9,819.0,360.0,10.1,29.0,1459.0,61.4,12.5,1003.6,1010.1,1.0,1005.9,1823.0,1007.9,14.4,12.3,1300.0,3.48,27.35,,,,,,3.0,0.5,24.5,12.8,22.3,21.8,21.6,21.0,,,,,,4.9,7.1,,,
252.0,영광군,2019-06-03,20.3,12.1,438.0,28.8,1226.0,,,,,,,7.1,360.0,1411.0,3.7,250.0,1243.0,1.0,869.0,20.0,11.6,31.0,1159.0,62.5,13.8,1004.2,1009.9,2341.0,1006.2,1819.0,1008.5,14.4,12.1,1200.0,3.56,29.0,,,,,,0.9,0.1,25.4,13.3,23.1,22.7,22.3,21.5,,,,,,5.3,7.6,,,
252.0,영광군,2019-06-04,21.0,14.0,519.0,28.8,1403.0,,,,,,,7.2,290.0,1642.0,4.4,20.0,1440.0,1.4,1191.0,20.0,14.6,38.0,1043.0,70.6,16.7,1005.3,1011.4,2205.0,1008.0,1642.0,1009.5,14.4,11.7,1200.0,3.46,28.67,,,,,,1.6,0.1,26.3,15.1,24.3,23.8,23.3,22.4,,,,,,5.1,7.3,,,
252.0,영광군,2019-06-05,20.3,16.6,555.0,26.1,1315.0,,,,,,,8.0,250.0,1409.0,4.7,270.0,1416.0,1.4,1238.0,20.0,17.3,63.0,1322.0,84.3,19.8,1008.0,1013.6,1256.0,1010.2,219.0,1012.3,14.4,10.1,1100.0,3.39,27.2,,,,,,4.8,0.8,25.8,18.2,24.9,24.5,24.2,23.1,,,,,,4.1,5.9,,,
252.0,영광군,2019-06-06,20.7,16.7,2051.0,27.5,1155.0,3.0,2214.0,7.1,2016.0,,19.7,9.8,160.0,1740.0,5.7,140.0,2103.0,1.7,1445.0,110.0,17.9,62.0,1206.0,85.5,20.5,1003.6,1013.0,309.0,1000.2,2351.0,1007.9,14.4,1.2,1000.0,2.23,10.42,,,,,,8.6,2.1,22.3,18.2,22.7,23.0,23.8,23.3,,,,,,2.0,2.9,,,
252.0,영광군,2019-06-07,19.1,17.2,1038.0,20.5,1654.0,1.1,456.0,1.8,414.0,,4.5,9.0,320.0,1029.0,4.5,320.0,1038.0,2.3,1989.0,,18.0,86.0,1613.0,93.8,20.7,996.8,1007.5,2358.0,997.9,400.0,1001.1,14.5,0.1,1400.0,1.27,7.13,,,,,,7.6,,20.2,18.7,21.1,21.1,22.0,21.9,,,,,,1.5,2.1,,,
252.0,영광군,2019-06-08,19.8,17.1,534.0,24.0,1009.0,,,,,,,6.2,270.0,1555.0,3.5,270.0,1600.0,1.2,1004.0,270.0,17.6,65.0,1014.0,87.6,20.1,1004.1,1009.7,756.0,1007.2,38.0,1008.4,14.5,4.1,900.0,2.47,14.52,,,,,,7.3,2.5,24.4,17.2,22.0,21.6,21.8,21.5,,,,,,2.2,3.1,,,
252.0,영광군,2019-06-09,20.1,16.7,215.0,25.5,1254.0,,,,,,,6.6,250.0,1317.0,4.1,250.0,1318.0,1.1,915.0,270.0,17.2,64.0,1218.0,84.8,19.7,1001.5,1007.9,729.0,1003.3,1610.0,1005.8,14.5,5.4,1300.0,3.29,21.19,,,,,,6.6,1.8,24.7,17.3,23.1,22.6,22.3,21.8,,,,,,3.3,4.7,,,
252.0,영광군,2019-06-10,19.2,17.3,500.0,22.2,1013.0,0.0,,0.0,,,0.0,5.9,20.0,1526.0,3.6,20.0,1450.0,1.3,1148.0,360.0,16.2,69.0,1018.0,83.0,18.4,1002.2,1008.6,2322.0,1005.3,127.0,1006.5,14.5,1.3,900.0,1.75,10.22,,,,,,8.6,4.1,22.5,18.2,21.8,21.6,22.2,21.9,,,,,,1.8,2.6,,,
252.0,영광군,2019-06-11,18.7,16.0,2309.0,22.8,1235.0,0.0,,0.0,,,0.0,6.0,320.0,1309.0,3.6,320.0,1732.0,1.1,979.0,360.0,15.5,62.0,1243.0,82.9,17.6,1005.0,1011.1,2328.0,1007.9,344.0,1009.3,14.5,5.6,1500.0,2.36,15.26,,,,,,6.9,2.9,22.9,16.7,21.5,21.3,21.7,21.4,,,,,,2.5,3.6,,,
252.0,영광군,2019-06-12,19.1,14.8,441.0,24.7,1203.0,,,,,,,6.6,360.0,1414.0,3.6,360.0,1448.0,1.2,1056.0,360.0,15.4,57.0,1153.0,80.8,17.5,1006.7,1012.2,758.0,1009.7,1730.0,1011.0,14.5,8.1,1100.0,3.17,24.17,,,,,,4.0,1.6,22.9,15.3,22.4,22.1,22.1,21.5,,,,,,4.1,5.8,,,
252.0,영광군,2019-06-13,20.1,14.3,512.0,26.8,1137.0,,,,,,,6.7,270.0,1527.0,3.9,250.0,1244.0,1.0,886.0,270.0,15.6,55.0,1138.0,77.3,17.7,1005.8,1011.8,1.0,1008.6,1543.0,1010.1,14.5,9.8,1200.0,3.38,25.22,,,,,,4.8,0.4,26.0,15.1,23.7,23.0,22.8,22.1,,,,,,3.7,5.3,,,
252.0,영광군,2019-06-14,19.2,16.7,2357.0,22.2,1614.0,,,,,,,4.4,360.0,1441.0,2.6,20.0,1342.0,0.7,602.0,,17.2,68.0,1617.0,88.8,19.7,1001.4,1009.4,9.0,1003.2,1811.0,1005.7,14.5,0.0,1500.0,0.83,3.46,,,,,,8.1,0.3,20.1,17.1,21.6,21.8,22.5,22.3,,,,,,1.1,1.6,,,
252.0,영광군,2019-06-15,19.5,14.6,416.0,23.6,1253.0,,,,,,,9.6,20.0,1347.0,4.9,340.0,1415.0,2.3,2026.0,340.0,15.7,63.0,1300.0,78.8,17.8,998.1,1004.0,2356.0,1000.8,1548.0,1002.4,14.5,10.7,1200.0,3.54,26.78,,,,,,3.4,0.5,23.2,14.8,22.6,22.3,22.2,21.8,,,,,,4.2,6.1,,,
252.0,영광군,2019-06-16,19.5,15.6,435.0,24.3,1216.0,,,,,,,8.0,270.0,1259.0,4.7,250.0,1237.0,1.5,1309.0,270.0,15.7,58.0,1223.0,80.4,17.8,1003.7,1012.1,2327.0,1003.8,49.0,1008.0,14.5,11.0,1200.0,3.51,26.64,,,,,,3.6,0.4,25.0,15.6,23.6,23.2,23.1,22.5,,,,,,4.0,5.7,,,
252.0,영광군,2019-06-17,20.0,14.8,546.0,25.7,1306.0,,,,,,,5.9,270.0,1537.0,3.6,270.0,1544.0,1.2,1027.0,270.0,15.7,55.0,1704.0,78.4,17.9,1008.5,1013.9,846.0,1011.6,29.0,1012.8,14.5,10.9,1200.0,3.26,25.34,,,,,,5.9,0.5,25.6,16.1,24.1,23.8,23.6,23.0,,,,,,4.1,5.8,,,
252.0,영광군,2019-06-18,21.8,17.6,1.0,27.0,1506.0,,,,,,,5.8,250.0,1151.0,3.5,250.0,1154.0,1.6,1340.0,180.0,17.6,51.0,1619.0,78.0,20.1,1006.7,1012.7,1.0,1008.9,1716.0,1011.0,14.5,4.6,1400.0,2.64,17.87,,,,,,7.4,1.5,25.8,18.6,24.2,23.9,23.9,23.3,,,,,,3.2,4.6,,,
